datetime;Level 101 (m);Level 102 (m);Level 103(m)
09/10/2024;0,3733;0,3625;0,8892
09/10/2024;0,3733;0,363;0,8883
09/10/2024;0,3731;0,3634;0,8888
09/10/2024;0,3732;0,363;0,8881
09/10/2024;0,3732;0,3634;0,8886
09/10/2024;0,3725;0,3637;0,8881
09/10/2024;0,3719;0,3643;0,8874
09/10/2024;0,3722;0,3639;0,8885
09/10/2024;0,3722;0,3649;0,8875
09/10/2024;0,373;0,3649;0,8885
09/10/2024;0,3736;0,3648;0,8875
09/10/2024;0,3726;0,3654;0,8882
09/10/2024;0,3733;0,3663;0,8874
09/10/2024;0,3727;0,3671;0,8878
09/10/2024;0,3728;0,3661;0,8876
09/10/2024;0,3725;0,3668;0,8879
09/10/2024;0,3721;0,3671;0,8881
09/10/2024;0,3732;0,3665;0,8877
09/10/2024;0,3723;0,367;0,888
09/10/2024;0,373;0,367;0,888
09/10/2024;0,3721;0,3671;0,8886
09/10/2024;0,3728;0,3667;0,8881
09/10/2024;0,3722;0,3664;0,8889
09/10/2024;0,3725;0,3663;0,889
09/10/2024;0,3725;0,3659;0,8888
09/10/2024;0,3726;0,3657;0,8891
09/10/2024;0,3729;0,3659;0,8899
09/10/2024;0,3726;0,366;0,8906
09/10/2024;0,3728;0,3661;0,8898
09/10/2024;0,3729;0,366;0,8904
09/10/2024;0,3735;0,3661;0,8904
09/10/2024;0,373;0,3657;0,89
09/10/2024;0,3739;0,366;0,8906
09/10/2024;0,3737;0,3661;0,8902
09/10/2024;0,3735;0,3665;0,8904
09/10/2024;0,3739;0,3669;0,8902
09/10/2024;0,3748;0,3663;0,89
09/10/2024;0,3755;0,3663;0,8899
09/10/2024;0,3745;0,3666;0,8893
09/10/2024;0,3748;0,3663;0,889
09/10/2024;0,3749;0,3664;0,889
09/10/2024;0,3746;0,3657;0,8891
09/10/2024;0,375;0,3656;0,8894
09/10/2024;0,3746;0,3658;0,8888
09/10/2024;0,375;0,3651;0,889
09/10/2024;0,3745;0,3645;0,8888
09/10/2024;0,3741;0,3646;0,8889
09/10/2024;0,3741;0,3647;0,8891
09/10/2024;0,3733;0,3654;0,8892
09/10/2024;0,373;0,3656;0,8899
09/10/2024;0,373;0,3667;0,8892
09/10/2024;0,3729;0,3653;0,8893
09/10/2024;0,3733;0,3655;0,8892
09/10/2024;0,3728;0,3658;0,8891
09/10/2024;0,373;0,3661;0,8893
09/10/2024;0,3727;0,3659;0,8887
09/10/2024;0,3727;0,3655;0,8884
09/10/2024;0,3728;0,3667;0,8888
09/10/2024;0,3729;0,3667;0,8879
09/10/2024;0,3737;0,3664;0,8877
09/10/2024;0,373;0,3658;0,8874
09/10/2024;0,3728;0,3662;0,8876
09/10/2024;0,3731;0,366;0,8881
09/10/2024;0,3728;0,366;0,8886
09/10/2024;0,373;0,3657;0,8894
09/10/2024;0,3724;0,3654;0,8881
09/10/2024;0,3722;0,3653;0,8884
09/10/2024;0,3724;0,3649;0,8887
09/10/2024;0,3717;0,365;0,8889
09/10/2024;0,3711;0,3655;0,889
09/10/2024;0,371;0,3642;0,8885
09/10/2024;0,371;0,3639;0,8897
09/10/2024;0,3718;0,3648;0,8897
09/10/2024;0,372;0,3636;0,8895
09/10/2024;0,3729;0,3641;0,8888
09/10/2024;0,3716;0,3648;0,8892
09/10/2024;0,3718;0,3649;0,8891
09/10/2024;0,3721;0,2469;0,8893
09/10/2024;0,3723;0,256;0,8893
09/10/2024;0,3723;0,2561;0,8896
09/10/2024;0,3721;0,2574;0,8902
09/10/2024;0,3731;0,2586;0,8903
09/10/2024;0,3728;0,2601;0,891
09/10/2024;0,3727;0,2608;0,8921
09/10/2024;0,3719;0,2614;0,8916
09/10/2024;0,3724;0,2615;0,8917
09/10/2024;0,3723;0,2598;0,8926
09/10/2024;0,3727;0,2597;0,8921
09/10/2024;0,3724;0,2598;0,8928
09/10/2024;0,3727;0,2589;0,894
09/10/2024;0,3734;0,2589;0,8944
09/10/2024;0,3736;0,2641;0,8945
09/10/2024;0,3738;0,2648;0,8956
09/10/2024;0,3749;0,2462;0,896
09/10/2024;0,3745;0,2316;0,8972
09/10/2024;0,3746;0,2058;0,9027
09/10/2024;0,3755;0,1859;0,9044
09/10/2024;0,3748;0,1591;0,9046
09/10/2024;0,3756;0,1173;0,9045
09/10/2024;0,3771;0,0841;0,904
09/10/2024;0,3773;0,1152;0,9019
09/10/2024;0,3773;0,0075;0,9018
09/10/2024;0,3785;0,0037;0,9013
09/10/2024;0,0084;0,0007;0,9003
09/10/2024;0,0093;0,0016;0,9004
09/10/2024;-0,0074;0,0005;0,9
09/10/2024;0,0041;-0,0013;0,9008
09/10/2024;0,0094;-0,0046;0,9009
09/10/2024;0,0112;-0,002;0,9004
09/10/2024;0,0006;0,0869;0,8993
09/10/2024;-0,0007;0,2936;0,8993
09/10/2024;-0,0003;0,2958;0,8981
09/10/2024;-0,0003;0,2977;0,8978
09/10/2024;-0,0033;0,3014;0,8993
09/10/2024;-0,0029;0,304;0,8985
09/10/2024;-0,0033;0,3063;0,8859
09/10/2024;0,0002;0,309;0,8834
09/10/2024;0,0012;0,3124;0,8802
09/10/2024;-0,0006;0,3145;0,8945
09/10/2024;-0,0008;0,316;0,8842
09/10/2024;-0,0016;0,3188;0,8826
09/10/2024;-0,0015;0,3216;0,901
09/10/2024;-0,0011;0,3161;0,8987
09/10/2024;-0,0002;0,3245;0,8983
09/10/2024;0,0005;0,3251;0,8981
09/10/2024;0,3677;0,3283;0,8968
09/10/2024;0,3784;0,3298;0,896
09/10/2024;0,3771;0,3315;0,8969
09/10/2024;0,3787;0,3339;0,8962
09/10/2024;0,378;0,3364;0,8961
09/10/2024;0,3786;0,3394;0,8947
09/10/2024;0,3786;0,3409;0,8976
09/10/2024;0,3781;0,3435;0,8973
09/10/2024;0,3782;0,3443;0,8969
09/10/2024;0,3785;0,3452;0,8978
09/10/2024;0,3775;0,3457;0,8982
09/10/2024;0,3767;0,3462;0,8912
09/10/2024;0,3775;0,3471;0,8974
09/10/2024;0,3769;0,3474;0,896
09/10/2024;0,3767;0,349;0,8971
09/10/2024;0,3768;0,3506;0,8973
09/10/2024;0,3776;0,3509;0,8971
09/10/2024;0,3774;0,3512;0,8974
09/10/2024;0,3771;0,3532;0,8984
09/10/2024;0,3777;0,3541;0,8993
09/10/2024;0,3783;0,3532;0,8994
09/10/2024;0,3715;0,3555;0,9001
09/10/2024;0,3774;0,3549;0,8997
09/10/2024;0,3762;0,3556;0,8991
09/10/2024;0,3772;0,356;0,8986
09/10/2024;0,3774;0,3566;0,898
09/10/2024;0,3772;0,3568;0,898
09/10/2024;0,3775;0,3575;0,8973
09/10/2024;0,3784;0,3574;0,8978
09/10/2024;0,3793;0,3577;0,8981
09/10/2024;0,3794;0,3585;0,898
09/10/2024;0,3804;0,3594;0,8973
09/10/2024;0,3795;0,3596;0,8987
09/10/2024;0,3786;0,36;0,8992
09/10/2024;0,3784;0,3601;0,8974
09/10/2024;0,378;0,3611;0,8991
09/10/2024;0,3777;0,3615;0,8979
09/10/2024;0,3772;0,3621;0,898
09/10/2024;0,3776;0,3626;0,8976
09/10/2024;0,3782;0,3633;0,8978
09/10/2024;0,3779;0,364;0,8978
09/10/2024;0,3773;0,3637;0,898
09/10/2024;0,3788;0,3644;0,8973
09/10/2024;0,3791;0,365;0,8971
09/10/2024;0,3775;0,3652;0,8975
09/10/2024;0,3788;0,366;0,8979
09/10/2024;0,3774;0,3672;0,8978
09/10/2024;0,3776;0,3676;0,898
09/10/2024;0,3776;0,3687;0,8979
09/10/2024;0,3777;0,3672;0,8982
09/10/2024;0,3775;0,3681;0,8982
09/10/2024;0,3776;0,3682;0,8988
09/10/2024;0,3772;0,3676;0,8989
09/10/2024;0,3768;0,3679;0,8991
09/10/2024;0,3773;0,368;0,8995
09/10/2024;0,3775;0,3686;0,8993
09/10/2024;0,3775;0,3691;0,8999
09/10/2024;0,3778;0,3683;0,9001
09/10/2024;0,3777;0,3682;0,8999
09/10/2024;0,378;0,3682;0,9002
09/10/2024;0,3782;0,3672;0,9011
09/10/2024;0,3788;0,3674;0,9017
09/10/2024;0,3788;0,3662;0,9021
09/10/2024;0,3792;0,367;0,9008
09/10/2024;0,3795;0,3673;0,9015
09/10/2024;0,3793;0,3681;0,9017
09/10/2024;0,3798;0,3682;0,9008
09/10/2024;0,3799;0,3682;0,9009
09/10/2024;0,3799;0,3681;0,9009
09/10/2024;0,3804;0,3682;0,9012
09/10/2024;0,3811;0,3696;0,9014
09/10/2024;0,3819;0,3698;0,9008
09/10/2024;0,3823;0,3697;0,9006
09/10/2024;0,3811;0,3705;0,9003
09/10/2024;0,3817;0,3706;0,899
09/10/2024;0,382;0,371;0,8991
09/10/2024;0,3809;0,3712;0,8978
09/10/2024;0,381;0,3712;0,8984
09/10/2024;0,3811;0,3707;0,8988
09/10/2024;0,3814;0,3714;0,8992
09/10/2024;0,3817;0,3714;0,8993
09/10/2024;0,3808;0,3709;0,8993
09/10/2024;0,3805;0,3705;0,8991
09/10/2024;0,3802;0,3705;0,8993
09/10/2024;0,3794;0,3694;0,9004
09/10/2024;0,3792;0,3697;0,9006
09/10/2024;0,378;0,3696;0,9004
09/10/2024;0,3784;0,3695;0,9012
09/10/2024;0,3789;0,3686;0,9012
09/10/2024;0,3793;0,3687;0,9014
09/10/2024;0,3793;0,3689;0,9015
09/10/2024;0,3795;0,3688;0,9017
09/10/2024;0,3792;0,3689;0,9013
09/10/2024;0,3794;0,3681;0,9016
09/10/2024;0,3807;0,3676;0,9013
09/10/2024;0,3809;0,3672;0,901
09/10/2024;0,3804;0,3673;0,9006
09/10/2024;0,3813;0,3676;0,9002
09/10/2024;0,3816;0,3673;0,8994
09/10/2024;0,3818;0,3679;0,8996
09/10/2024;0,382;0,3678;0,8994
09/10/2024;0,3819;0,368;0,8992
09/10/2024;0,3812;0,3681;0,8983
09/10/2024;0,3819;0,3676;0,8981
09/10/2024;0,3816;0,368;0,898
09/10/2024;0,3811;0,3673;0,8983
09/10/2024;0,3809;0,367;0,8981
09/10/2024;0,3804;0,3672;0,8973
09/10/2024;0,3795;0,3682;0,8966
09/10/2024;0,3799;0,3681;0,8964
09/10/2024;0,3795;0,3679;0,8965
09/10/2024;0,3792;0,3666;0,8963
09/10/2024;0,3783;0,3666;0,896
09/10/2024;0,3783;0,3673;0,8967
09/10/2024;0,378;0,3666;0,8967
09/10/2024;0,3783;0,3658;0,8966
09/10/2024;0,3778;0,3659;0,8968
09/10/2024;0,3773;0,3656;0,8962
09/10/2024;0,3766;0,3662;0,8968
09/10/2024;0,3761;0,3661;0,8961
09/10/2024;0,3762;0,3656;0,8957
09/10/2024;0,3764;0,3653;0,8958
09/10/2024;0,3759;0,3659;0,8966
09/10/2024;0,3767;0,3649;0,8965
09/10/2024;0,3765;0,3644;0,8963
09/10/2024;0,3767;0,3654;0,8949
09/10/2024;0,3767;0,3645;0,8951
09/10/2024;0,3763;0,3658;0,8957
09/10/2024;0,3767;0,3655;0,8952
09/10/2024;0,3759;0,3662;0,8939
09/10/2024;0,3754;0,3655;0,8942
09/10/2024;0,3758;0,3652;0,8939
09/10/2024;0,3765;0,3647;0,8946
09/10/2024;0,3765;0,3648;0,8944
09/10/2024;0,3765;0,3648;0,8935
09/10/2024;0,3749;0,3651;0,8933
09/10/2024;0,3749;0,3643;0,8937
09/10/2024;0,3756;0,3647;0,8927
09/10/2024;0,3749;0,3636;0,8923
09/10/2024;0,3738;0,3638;0,8932
09/10/2024;0,3742;0,3632;0,8924
09/10/2024;0,3734;0,3627;0,8935
09/10/2024;0,3742;0,363;0,8931
09/10/2024;0,3739;0,3628;0,8939
09/10/2024;0,3734;0,3632;0,8933
09/10/2024;0,3733;0,3627;0,893
09/10/2024;0,3735;0,3623;0,8922
09/10/2024;0,3724;0,3619;0,8926
09/10/2024;0,3721;0,3623;0,8924
09/10/2024;0,3727;0,3623;0,8928
09/10/2024;0,3721;0,3618;0,8921
09/10/2024;0,3732;0,3617;0,8923
09/10/2024;0,3727;0,3624;0,8912
09/10/2024;0,3737;0,362;0,8914
09/10/2024;0,373;0,3623;0,8909
09/10/2024;0,3725;0,3614;0,8904
09/10/2024;0,3721;0,3623;0,8905
10/10/2024;0,3723;0,362;0,8903
10/10/2024;0,3722;0,3629;0,8907
10/10/2024;0,3724;0,3621;0,8901
10/10/2024;0,3717;0,362;0,8898
10/10/2024;0,3718;0,3611;0,8897
10/10/2024;0,3709;0,3614;0,8898
10/10/2024;0,3708;0,3617;0,8899
10/10/2024;0,3704;0,3613;0,8894
10/10/2024;0,3699;0,3611;0,8893
10/10/2024;0,37;0,363;0,8901
10/10/2024;0,3701;0,3617;0,8898
10/10/2024;0,3703;0,3618;0,8895
10/10/2024;0,3697;0,3616;0,8892
10/10/2024;0,3693;0,3613;0,8899
10/10/2024;0,3692;0,361;0,8898
10/10/2024;0,3693;0,3611;0,8904
10/10/2024;0,3694;0,3607;0,89
10/10/2024;0,3688;0,3614;0,8897
10/10/2024;0,3686;0,362;0,8887
10/10/2024;0,3695;0,3615;0,8895
10/10/2024;0,3692;0,3607;0,8897
10/10/2024;0,3689;0,3616;0,889
10/10/2024;0,3687;0,3608;0,889
10/10/2024;0,3694;0,3603;0,8904
10/10/2024;0,3693;0,3593;0,8894
10/10/2024;0,37;0,3596;0,8893
10/10/2024;0,3694;0,3595;0,8893
10/10/2024;0,3692;0,3595;0,8891
10/10/2024;0,3684;0,3593;0,889
10/10/2024;0,3688;0,3602;0,8892
10/10/2024;0,3692;0,3599;0,8889
10/10/2024;0,3684;0,3602;0,8895
10/10/2024;0,3685;0,3602;0,8901
10/10/2024;0,3699;0,3599;0,8897
10/10/2024;0,369;0,3601;0,8889
10/10/2024;0,369;0,3597;0,8898
10/10/2024;0,369;0,3601;0,8891
10/10/2024;0,3688;0,3592;0,8884
10/10/2024;0,3687;0,3592;0,8876
10/10/2024;0,3688;0,3594;0,8878
10/10/2024;0,3682;0,3613;0,888
10/10/2024;0,3691;0,3615;0,8881
10/10/2024;0,3697;0,3601;0,888
10/10/2024;0,3694;0,3594;0,8882
10/10/2024;0,3682;0,3601;0,8879
10/10/2024;0,3696;0,3597;0,8887
10/10/2024;0,3685;0,3588;0,8888
10/10/2024;0,368;0,3592;0,8884
10/10/2024;0,3672;0,3596;0,8889
10/10/2024;0,3675;0,3601;0,8883
10/10/2024;0,3677;0,36;0,8889
10/10/2024;0,3679;0,3586;0,8877
10/10/2024;0,3675;0,3571;0,8879
10/10/2024;0,3679;0,3582;0,8882
10/10/2024;0,3677;0,3586;0,8904
10/10/2024;0,3683;0,3576;0,8904
10/10/2024;0,3682;0,3576;0,8891
10/10/2024;0,3679;0,3577;0,8886
10/10/2024;0,3685;0,3583;0,8897
10/10/2024;0,3678;0,3582;0,889
10/10/2024;0,3684;0,358;0,8884
10/10/2024;0,3672;0,3569;0,8887
10/10/2024;0,3675;0,3563;0,889
10/10/2024;0,3678;0,3559;0,8896
10/10/2024;0,3703;0,3567;0,8893
10/10/2024;0,3699;0,3564;0,8878
10/10/2024;0,3687;0,3572;0,8868
10/10/2024;0,3682;0,3569;0,8875
10/10/2024;0,3691;0,3563;0,8878
10/10/2024;0,3687;0,3561;0,887
10/10/2024;0,368;0,3555;0,887
10/10/2024;0,3682;0,3554;0,8868
10/10/2024;0,3685;0,3544;0,8877
10/10/2024;0,369;0,3565;0,8877
10/10/2024;0,3686;0,3568;0,8878
10/10/2024;0,3674;0,3552;0,8866
10/10/2024;0,3663;0,3571;0,8861
10/10/2024;0,3673;0,3554;0,8857
10/10/2024;0,3672;0,3547;0,8865
10/10/2024;0,3666;0,3555;0,8861
10/10/2024;0,3667;0,3547;0,8871
10/10/2024;0,3665;0,3537;0,8865
10/10/2024;0,3674;0,3539;0,8861
10/10/2024;0,3671;0,3532;0,8857
10/10/2024;0,3674;0,3538;0,8851
10/10/2024;0,366;0,3533;0,8854
10/10/2024;0,3656;0,3516;0,8844
10/10/2024;0,3654;0,3513;0,8859
10/10/2024;0,3656;0,3515;0,8864
10/10/2024;0,3657;0,3506;0,8851
10/10/2024;0,3666;0,3531;0,8869
10/10/2024;0,3662;0,3523;0,8877
10/10/2024;0,3656;0,3512;0,0097
10/10/2024;0,3652;0,3519;0,0083
10/10/2024;0,3647;0,3523;0,0078
10/10/2024;0,3649;0,3529;0,005
10/10/2024;0,364;0,3536;0,0088
10/10/2024;0,3654;0,3522;0,008
10/10/2024;0,366;0,3519;0,5414
10/10/2024;0,3647;0,3514;0,5285
10/10/2024;0,3659;0,3517;0,5262
10/10/2024;0,3654;0,3503;0,5259
10/10/2024;0,364;0,3513;0,5261
10/10/2024;0,3646;0,3515;0,5256
10/10/2024;0,3639;0,3503;0,5274
10/10/2024;0,3631;0,3505;0,5269
10/10/2024;0,3628;0,3519;0,5257
10/10/2024;0,3623;0,351;0,5268
10/10/2024;0,3628;0,3501;0,5272
10/10/2024;0,3626;0,3494;0,527
10/10/2024;0,3608;0,3482;0,5286
10/10/2024;0,3604;0,3475;0,5267
10/10/2024;0,3606;0,3481;0,5269
10/10/2024;0,3602;0,3485;0,5264
10/10/2024;0,3617;0,3473;0,5265
10/10/2024;0,3613;0,3469;0,5256
10/10/2024;0,3601;0,3466;0,5262
10/10/2024;0,361;0,3473;0,5266
10/10/2024;0,3613;0,347;0,5255
10/10/2024;0,3612;0,3462;0,5254
10/10/2024;0,3624;0,3452;0,5269
10/10/2024;0,3609;0,3471;0,5262
10/10/2024;0,3609;0,346;0,5252
10/10/2024;0,3602;0,3475;0,5245
10/10/2024;0,3603;0,3449;0,5233
10/10/2024;0,3596;0,3475;0,5227
10/10/2024;0,3598;0,3456;0,5234
10/10/2024;0,3604;0,3474;0,5236
10/10/2024;0,3591;0,3464;0,5224
10/10/2024;0,359;0,3474;0,5219
10/10/2024;0,3603;0,3486;0,5217
10/10/2024;0,3594;0,3471;0,5221
10/10/2024;0,3583;0,3492;0,5217
10/10/2024;0,3576;0,3496;0,5212
10/10/2024;0,3564;0,3498;0,5206
10/10/2024;0,3557;0,3507;0,522
10/10/2024;0,3563;0,3503;0,5208
10/10/2024;0,3564;0,3502;0,522
10/10/2024;0,3554;0,3481;0,5195
10/10/2024;0,3547;0,3491;0,5218
10/10/2024;0,3544;0,3512;0,5204
10/10/2024;0,3547;0,3508;0,5222
10/10/2024;0,3543;0,3488;0,5213
10/10/2024;0,3537;0,3498;0,5225
10/10/2024;0,3529;0,3487;0,5233
10/10/2024;0,3542;0,3497;0,5226
10/10/2024;0,353;0,3484;0,5244
10/10/2024;0,3541;0,3472;0,5249
10/10/2024;0,3515;0,3485;0,5248
10/10/2024;0,354;0,3466;0,5258
10/10/2024;0,3526;0,3473;0,5258
10/10/2024;0,3544;0,3481;0,5256
10/10/2024;0,3535;0,346;0,5235
10/10/2024;0,3547;0,3456;0,5248
10/10/2024;0,3558;0,3443;0,527
10/10/2024;0,3545;0,3443;0,5267
10/10/2024;0,3563;0,3458;0,5251
10/10/2024;0,3566;0,3454;0,5257
10/10/2024;0,3568;0,3456;0,5247
10/10/2024;0,3577;0,3454;0,5261
10/10/2024;0,3578;0,3454;0,5248
10/10/2024;0,3576;0,3447;0,5241
10/10/2024;0,3554;0,3434;0,525
10/10/2024;0,3564;0,3462;0,5234
10/10/2024;0,3588;0,3446;0,5237
10/10/2024;0,3584;0,3459;0,5247
10/10/2024;0,3567;0,3463;0,5222
10/10/2024;0,3577;0,3469;0,5225
10/10/2024;0,3565;0,3469;0,5212
10/10/2024;0,3574;0,3465;0,5211
10/10/2024;0,3563;0,3476;0,5227
10/10/2024;0,3554;0,3474;0,5219
10/10/2024;0,3561;0,3479;0,5221
10/10/2024;0,3545;0,3479;0,5221
10/10/2024;0,3552;0,3485;0,522
10/10/2024;0,3558;0,3489;0,5211
10/10/2024;0,3536;0,3477;0,52
10/10/2024;0,3535;0,3483;0,5228
10/10/2024;0,3522;0,3477;0,5211
10/10/2024;0,3518;0,3464;0,5222
10/10/2024;0,3534;0,3475;0,5231
10/10/2024;0,3528;0,3473;0,524
10/10/2024;0,3526;0,3475;0,5239
10/10/2024;0,3529;0,3478;0,5234
10/10/2024;0,3525;0,3479;0,5247
10/10/2024;0,3521;0,3473;0,5245
10/10/2024;0,3506;0,3473;0,5249
10/10/2024;0,353;0,3473;0,5254
10/10/2024;0,3518;0,3473;0,526
10/10/2024;0,3527;0,3475;0,5262
10/10/2024;0,3537;0,3472;0,5252
10/10/2024;0,3545;0,3469;0,5258
10/10/2024;0,3546;0,3475;0,5256
10/10/2024;0,3542;0,3482;0,5246
10/10/2024;0,3552;0,3478;0,5256
10/10/2024;0,3551;0,3483;0,5257
10/10/2024;0,3556;0,3486;0,5258
10/10/2024;0,356;0,3483;0,5259
10/10/2024;0,3566;0,3486;0,5259
10/10/2024;0,3569;0,3485;0,5261
10/10/2024;0,3558;0,3494;0,5259
10/10/2024;0,3565;0,3493;0,5262
10/10/2024;0,3562;0,3493;0,5264
10/10/2024;0,3553;0,3494;0,5265
10/10/2024;0,3563;0,3501;0,5264
10/10/2024;0,3565;0,3495;0,5261
10/10/2024;0,3562;0,35;0,5265
10/10/2024;0,3566;0,3494;0,5272
10/10/2024;0,3566;0,3491;0,5271
10/10/2024;0,3568;0,349;0,5274
10/10/2024;0,3567;0,3489;0,528
10/10/2024;0,357;0,3487;0,5278
10/10/2024;0,3573;0,3486;0,5278
10/10/2024;0,3572;0,3477;0,5277
10/10/2024;0,3571;0,3474;0,5288
10/10/2024;0,3566;0,3473;0,5287
10/10/2024;0,3575;0,3473;0,529
10/10/2024;0,3581;0,3463;0,5289
10/10/2024;0,358;0,3454;0,5297
10/10/2024;0,3585;0,3441;0,5291
10/10/2024;0,3589;0,3442;0,5299
10/10/2024;0,3589;0,3438;0,5292
10/10/2024;0,3591;0,3435;0,5289
10/10/2024;0,3585;0,3425;0,5292
10/10/2024;0,3604;0,3426;0,5286
10/10/2024;0,3599;0,3419;0,5289
10/10/2024;0,36;0,3419;0,5287
10/10/2024;0,3604;0,3424;0,5279
10/10/2024;0,3608;0,3425;0,5275
10/10/2024;0,3606;0,3415;0,5274
10/10/2024;0,3611;0,3412;0,5273
10/10/2024;0,3604;0,3414;0,5264
10/10/2024;0,3602;0,3411;0,5255
10/10/2024;0,3604;0,3407;0,5245
10/10/2024;0,3602;0,3394;0,5243
10/10/2024;0,3604;0,3388;0,5237
10/10/2024;0,3602;0,338;0,5236
10/10/2024;0,3592;0,3389;0,5224
10/10/2024;0,359;0,339;0,5228
10/10/2024;0,3583;0,339;0,5218
10/10/2024;0,3584;0,3385;0,522
10/10/2024;0,3575;0,3389;0,5224
10/10/2024;0,3564;0,3384;0,5223
10/10/2024;0,3552;0,3392;0,5216
10/10/2024;0,3553;0,3388;0,521
10/10/2024;0,3544;0,3392;0,521
10/10/2024;0,3545;0,339;0,521
10/10/2024;0,3531;0,3398;0,5204
10/10/2024;0,3533;0,3403;0,5192
10/10/2024;0,3525;0,34;0,5186
10/10/2024;0,3526;0,3396;0,5176
10/10/2024;0,3529;0,3391;0,518
10/10/2024;0,3525;0,3381;0,5184
10/10/2024;0,352;0,3383;0,5182
10/10/2024;0,3514;0,3388;0,5175
10/10/2024;0,3514;0,339;0,5179
10/10/2024;0,351;0,3388;0,5175
10/10/2024;0,3505;0,3385;0,5181
10/10/2024;0,3493;0,3387;0,5181
10/10/2024;0,3485;0,3373;0,518
10/10/2024;0,3475;0,3386;0,5179
10/10/2024;0,3477;0,3398;0,5188
10/10/2024;0,3479;0,3398;0,5192
10/10/2024;0,3478;0,3403;0,5189
10/10/2024;0,3472;0,3412;0,5181
10/10/2024;0,3474;0,3413;0,5178
10/10/2024;0,3473;0,3409;0,5167
10/10/2024;0,3477;0,3405;0,5165
10/10/2024;0,3474;0,3397;0,5169
10/10/2024;0,3476;0,3406;0,517
10/10/2024;0,3475;0,3398;0,5166
10/10/2024;0,3484;0,3404;0,5167
10/10/2024;0,3486;0,3412;0,5167
10/10/2024;0,3484;0,3417;0,5157
10/10/2024;0,3476;0,3412;0,5164
10/10/2024;0,347;0,3419;0,5176
10/10/2024;0,3456;0,3418;0,5174
10/10/2024;0,3454;0,3421;0,5179
10/10/2024;0,3458;0,3414;0,5186
10/10/2024;0,346;0,3414;0,5191
10/10/2024;0,3458;0,3416;0,5184
10/10/2024;0,3457;0,3417;0,5182
10/10/2024;0,3456;0,3417;0,5171
10/10/2024;0,3447;0,3415;0,5178
10/10/2024;0,3455;0,3413;0,5176
10/10/2024;0,3465;0,3408;0,5178
10/10/2024;0,3464;0,3403;0,5182
10/10/2024;0,3469;0,3408;0,5192
11/10/2024;0,3474;0,3405;0,5187
11/10/2024;0,3478;0,3408;0,5192
11/10/2024;0,3473;0,3414;0,5191
11/10/2024;0,3472;0,3421;0,5194
11/10/2024;0,346;0,341;0,5189
11/10/2024;0,3467;0,342;0,5187
11/10/2024;0,3465;0,3403;0,519
11/10/2024;0,3467;0,3398;0,519
11/10/2024;0,3471;0,3413;0,5188
11/10/2024;0,3479;0,3421;0,5191
11/10/2024;0,3476;0,3417;0,5187
11/10/2024;0,3483;0,3421;0,5177
11/10/2024;0,3483;0,3411;0,5173
11/10/2024;0,3486;0,3411;0,5179
11/10/2024;0,3481;0,3398;0,5176
11/10/2024;0,3477;0,339;0,5176
11/10/2024;0,348;0,3388;0,5188
11/10/2024;0,3483;0,3397;0,5192
11/10/2024;0,3481;0,3389;0,5184
11/10/2024;0,3482;0,3409;0,519
11/10/2024;0,3475;0,3416;0,518
11/10/2024;0,3467;0,3411;0,5174
11/10/2024;0,3462;0,3408;0,5187
11/10/2024;0,3468;0,34;0,5193
11/10/2024;0,3464;0,34;0,519
11/10/2024;0,3467;0,34;0,5191
11/10/2024;0,3479;0,3401;0,5184
11/10/2024;0,3482;0,3404;0,5183
11/10/2024;0,3478;0,3412;0,5175
11/10/2024;0,3483;0,3416;0,5163
11/10/2024;0,3473;0,3406;0,5161
11/10/2024;0,3468;0,3403;0,5168
11/10/2024;0,3477;0,3403;0,5164
11/10/2024;0,3485;0,3402;0,5184
11/10/2024;0,3483;0,3403;0,5188
11/10/2024;0,3483;0,341;0,5186
11/10/2024;0,3474;0,3416;0,5184
11/10/2024;0,3478;0,3411;0,5175
11/10/2024;0,3465;0,3407;0,5174
11/10/2024;0,3456;0,3413;0,5174
11/10/2024;0,3452;0,3397;0,5177
11/10/2024;0,3461;0,3398;0,5179
11/10/2024;0,3454;0,3398;0,5188
11/10/2024;0,3477;0,3409;0,5193
11/10/2024;0,3481;0,3388;0,5182
11/10/2024;0,348;0,3394;0,518
11/10/2024;0,3477;0,3393;0,5183
11/10/2024;0,3468;0,3388;0,5182
11/10/2024;0,3465;0,3379;0,5184
11/10/2024;0,3467;0,3374;0,519
11/10/2024;0,3467;0,3388;0,5199
11/10/2024;0,3472;0,3383;0,5195
11/10/2024;0,3482;0,338;0,5189
11/10/2024;0,3486;0,3377;0,5196
11/10/2024;0,3478;0,3378;0,5182
11/10/2024;0,3472;0,3377;0,5183
11/10/2024;0,3478;0,3369;0,5184
11/10/2024;0,3477;0,3375;0,5193
11/10/2024;0,3481;0,3372;0,5174
11/10/2024;0,3488;0,3364;0,5179
11/10/2024;0,3498;0,3367;0,5178
11/10/2024;0,3492;0,3378;0,5178
11/10/2024;0,3486;0,3363;0,5166
11/10/2024;0,3493;0,3369;0,5161
11/10/2024;0,3479;0,3379;0,5179
11/10/2024;0,3481;0,3369;0,5172
11/10/2024;0,3483;0,3373;0,5169
11/10/2024;0,3489;0,3361;0,5165
11/10/2024;0,3473;0,3354;0,5166
11/10/2024;0,3476;0,338;0,5168
11/10/2024;0,3474;0,3361;0,5163
11/10/2024;0,3475;0,3365;0,5166
