time_hours,LTC 1 (x=8.0m)_elevation_m,LTC 2 (x=10.0m)_elevation_m,LTC 3 (x=12.5m)_elevation_m,LTC 1 (x=8.0m)_depth_m,LTC 2 (x=10.0m)_depth_m,LTC 3 (x=12.5m)_depth_m
181.0,1.2381188282303826,1.2393611563737965,1.2248802899945896,3.7618811717696174,3.7606388436262037,3.77511971000541
182.0,1.240209794306314,1.2415651970676063,1.2265356545044368,3.759790205693686,3.7584348029323937,3.7734643454955634
183.0,1.2422413301141362,1.2436943748447886,1.2281796572427324,3.757758669885864,3.7563056251552114,3.771820342757268
184.0,1.2441997732702095,1.2457345438029066,1.2297980310212941,3.7558002267297903,3.7542654561970936,3.770201968978706
185.0,1.2460740261764316,1.2476751659466854,1.2313830827349737,3.753925973823568,3.7523248340533146,3.7686169172650263
186.0,1.2478553734968776,1.2495081404749677,1.2329236270094344,3.7521446265031226,3.7504918595250323,3.767076372990566
187.0,1.249574741647033,1.251316257092516,1.2344235849648075,3.750425258352967,3.7486837429074837,3.7655764150351922
188.0,1.2512604868771777,1.2530591802891047,1.2358803017116358,3.748739513122822,3.746940819710895,3.764119698288364
189.0,1.2528631327436814,1.2546314386403647,1.2372799653254964,3.7471368672563186,3.7453685613596353,3.7627200346745036
190.0,1.2543010516946747,1.2560644507419583,1.2386182851962262,3.7456989483053253,3.7439355492580417,3.7613817148037736
191.0,1.2556234471540273,1.25736968060615,1.2398924319115585,3.7443765528459725,3.74263031939385,3.7601075680884417
192.0,1.2568203715690558,1.2585499640908206,1.2410985864182893,3.743179628430944,3.741450035909179,3.758901413581711
193.0,1.2578954915150442,1.2596039966775388,1.2422275834027199,3.742104508484956,3.740396003322461,3.7577724165972803
194.0,1.258860686014799,1.260546813722827,1.2432873392857327,3.741139313985201,3.739453186277173,3.7567126607142676
195.0,1.2597203020529817,1.2613796507902217,1.24426972866101,3.7402796979470185,3.7386203492097785,3.75573027133899
196.0,1.260480191793985,1.2621150319365377,1.2451856282230138,3.739519808206015,3.7378849680634625,3.754814371776986
197.0,1.2611447987637476,1.2627543142496318,1.2460262960319097,3.7388552012362526,3.737245685750368,3.7539737039680903
198.0,1.2617189319076563,1.2633070432355642,1.2468061041434453,3.738281068092344,3.736692956764436,3.7531938958565547
199.0,1.262209555410939,1.2637776847398523,1.2475135499197776,3.737790444589061,3.7362223152601475,3.752486450080222
200.0,1.2626210398791164,1.2641724005447181,1.2481556086661136,3.7373789601208838,3.735827599455282,3.7518443913338864
201.0,1.2629593576188627,1.2644989220246827,1.2487477198193484,3.737040642381137,3.735501077975317,3.7512522801806516
202.0,1.263229502804328,1.2647607787062802,1.2492737869380863,3.736770497195672,3.7352392212937198,3.7507262130619137
203.0,1.2634369292733836,1.2649630819449205,1.2497436866439793,3.7365630707266164,3.7350369180550795,3.7502563133560205
204.0,1.2635857592602486,1.2651104583668367,1.2501613927633928,3.7364142407397516,3.734889541633163,3.7498386072366072
205.0,1.2636782890936265,1.2652064681021342,1.2505387985215748,3.7363217109063735,3.734793531897866,3.749461201478425
206.0,1.26372248165915,1.265256765192915,1.2508616520910596,3.73627751834085,3.734743234807085,3.74913834790894
207.0,1.2637215980061363,1.2652650364941447,1.2511401758469924,3.7362784019938635,3.734734963505855,3.7488598241530076
208.0,1.2636793813499887,1.2652348812047765,1.2513777524597494,3.7363206186500113,3.7347651187952238,3.7486222475402506
209.0,1.2635993860024168,1.2651696486742334,1.2515771187323894,3.736400613997583,3.7348303513257664,3.7484228812676106
210.0,1.2634847464233026,1.2650723348252888,1.2517408847565874,3.7365152535766972,3.734927665174711,3.7482591152434126
211.0,1.2633380948825161,1.2649454650714667,1.2518713610227368,3.736661905117484,3.7350545349285333,3.7481286389772634
212.0,1.2631617089724194,1.2647912219602393,1.2519729053639097,3.7368382910275804,3.7352087780397607,3.7480270946360905
213.0,1.2629577602369633,1.2646110256807521,1.2520425008829155,3.7370422397630367,3.735388974319248,3.7479574991170845
214.0,1.2627282587325672,1.264406233248719,1.2520832613729405,3.737271741267433,3.735593766751281,3.7479167386270595
215.0,1.2624756178529215,1.2641783052148803,1.2520968501601928,3.7375243821470785,3.7358216947851197,3.747903149839807
216.0,1.2622081069442634,1.2639281017936286,1.252089994708419,3.7377918930557366,3.7360718982063714,3.747910005291581
217.0,1.2619164328960708,1.2636604067351072,1.2520573825427088,3.738083567103929,3.736339593264893,3.747942617457291
218.0,1.2616066827959178,1.263374919630254,1.2520017992232857,3.738393317204082,3.736625080369746,3.7479982007767143
219.0,1.2612802117784823,1.263075551450109,1.2519223491305562,3.738719788221518,3.7369244485498907,3.748077650869444
220.0,1.2609426899884313,1.262763221579587,1.2518247698494618,3.7390573100115687,3.737236778420413,3.7481752301505384
221.0,1.260598113542968,1.262443616783134,1.251710936689365,3.739401886457032,3.737556383216866,3.7482890633106347
222.0,1.2602523416785834,1.2621221776152505,1.251583709914857,3.7397476583214164,3.7378778223847497,3.748416290085143
223.0,1.2599098624387222,1.2618040663780876,1.2514461429901524,3.740090137561278,3.7381959336219124,3.7485538570098473
224.0,1.259576237114453,1.2614948920766635,1.2513040596130596,3.740423762885547,3.7385051079233365,3.7486959403869404
225.0,1.2592568536182904,1.2611990263516555,1.251158285078388,3.7407431463817096,3.7388009736483445,3.7488417149216122
226.0,1.2589563976204692,1.2609232928442604,1.2510118585002856,3.7410436023795306,3.7390767071557396,3.7489881414997144
227.0,1.2586802490431115,1.260670894659205,1.2508687419981854,3.7413197509568885,3.7393291053407953,3.749131258001815
228.0,1.2584311058615183,1.260444952281779,1.2507319792600777,3.7415688941384815,3.7395550477182207,3.7492680207399225
229.0,1.2582118915684861,1.2602480107721008,1.2506044865478956,3.741788108431514,3.739751989227899,3.7493955134521046
230.0,1.2580249303439746,1.2600821053593252,1.2504887597211445,3.7419750696560254,3.7399178946406746,3.7495112402788555
231.0,1.257871955999219,1.2599487624399617,1.2503869596692028,3.742128044000781,3.7400512375600385,3.7496130403307975
232.0,1.2577542391558523,1.259849162796546,1.250300965614306,3.7422457608441477,3.740150837203454,3.749699034385694
233.0,1.2576726994926601,1.2597842496762715,1.2502325095250337,3.74232730050734,3.7402157503237285,3.7497674904749663
234.0,1.2576278921739952,1.2597547108338418,1.2501834146859057,3.7423721078260046,3.7402452891661584,3.749816585314094
235.0,1.2576179878905116,1.259760710506015,1.2501554119316451,3.7423820121094886,3.740239289493985,3.749844588068355
236.0,1.2576406031491771,1.259796829045333,1.250142621827734,3.742359396850823,3.740203170954667,3.749857378172266
